,brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
717,Huawei,Android,10.16,yes,no,5.0,1.3,16.0,4.0,1650.0,140.0,2013,600,3.9427461780709865,4.765416535130188
718,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,150.0,2013,927,3.784871219767663,4.622223940553919
719,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1700.0,155.0,2013,922,4.145829504910609,5.083141984883004
720,Huawei,Android,10.29,no,no,3.15,0.3,16.0,4.0,1730.0,150.0,2013,724,3.471966452550362,4.688223741123377
721,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1750.0,145.0,2014,698,3.555633734966574,4.603268378698495
722,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,3.509154523167248,4.389498649512583
723,Huawei,Android,10.29,no,no,5.0,0.3,16.0,4.0,1950.0,160.0,2015,691,4.011868340397863,4.688407784558147
724,Huawei,Android,10.29,no,no,8.0,5.0,16.0,4.0,2000.0,115.0,2014,845,3.897112392692392,5.524895014596528
725,Huawei,Android,10.29,no,no,8.0,1.3,32.0,4.0,2150.0,145.0,2013,894,3.7089271494177134,5.523339152874019
726,Huawei,Android,10.29,yes,no,5.0,0.3,16.0,4.0,1950.0,150.0,2013,887,4.363480717386783,5.56574570997255
727,Huawei,Android,10.29,yes,no,5.0,2.0,16.0,4.0,2000.0,153.0,2014,644,3.7300213974451113,4.874510064192008
728,Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,115.0,2014,909,4.412313327278754,5.204830523454572
729,Huawei,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,115.0,2014,1005,4.362716386139382,5.483052674565927
730,Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,141.5,2015,918,3.936325297951111,4.712857991405009
731,Huawei,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2100.0,150.0,2016,926,3.694612985961697,4.393584583507611
732,Huawei,Android,10.34,no,no,8.0,5.0,16.0,4.0,2000.0,120.0,2014,800,4.161379963558259,5.708239195373142
733,Huawei,Android,10.34,no,no,8.0,5.0,32.0,4.0,2000.0,120.0,2013,625,4.034240638152395,5.436338664445412
734,Huawei,Android,10.34,yes,no,13.0,1.3,16.0,4.0,2420.0,122.0,2013,1016,3.958333908291397,5.349580660485579
735,Huawei,Android,12.7,no,no,8.0,1.0,16.0,4.0,2000.0,160.0,2014,998,4.331259517620229,5.13879394603006
736,Huawei,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,160.0,2015,673,4.019261756097745,4.863449194070556
737,Huawei,Android,12.7,no,no,5.0,0.3,16.0,4.0,2100.0,180.0,2014,561,3.874943997186725,4.602767301371781
738,Huawei,Android,12.7,no,no,5.0,0.3,16.0,4.0,2150.0,170.0,2013,905,3.974058396347599,4.989411657644629
739,Huawei,Android,12.7,no,no,8.0,1.3,32.0,4.0,2150.0,155.0,2013,807,3.915815803666842,5.242593217775675
740,Huawei,Android,12.7,no,no,13.0,1.3,32.0,4.0,3000.0,170.0,2013,938,4.752123598944254,5.738795630493208
741,Huawei,Android,12.7,yes,no,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,4.09717388923226,4.94356913673158
742,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,679,4.460491174618648,5.197225504986763
743,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,131.0,2015,609,4.307976353163715,5.128477587256138
744,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,135.0,2015,879,4.579236803961587,5.293254572205575
745,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,140.0,2016,1069,4.432600920636815,4.874433672915854
746,Huawei,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,124.0,2014,622,4.301494223781961,5.517934708085688
747,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2017,846,4.367293635071817,4.943782987108415
748,Huawei,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3000.0,150.0,2017,896,4.140750935036256,4.7808027546312495
749,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,138.0,2016,1059,4.694553747122777,5.522780047428144
750,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3020.0,145.0,2017,699,4.412555839708705,5.019462882698935
751,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4000.0,160.0,2015,631,4.351438552905858,5.235537298425329
752,Huawei,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,145.0,2016,892,4.1751562049585145,5.311776386232193
753,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,160.0,2014,1003,3.977623462512095,5.200263426072649
754,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,125.0,2015,1010,4.157006323346812,4.5263434054421205
755,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,135.0,2016,1009,4.111037785163761,4.701207374185033
756,Huawei,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,150.0,2015,761,4.039360253889341,5.148482360788381
757,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,4.146778872070522,4.47551697776122
758,Huawei,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,3.99911771227908,4.499920775268994
759,Huawei,Android,12.7,yes,no,8.0,1.0,32.0,4.0,2400.0,150.0,2013,654,4.255612709818223,5.516649360865024
760,Huawei,Android,12.7,yes,no,12.0,8.0,32.0,4.0,3020.0,146.0,2016,728,4.599554447202456,5.70621285222791
761,Huawei,Android,12.7,yes,no,8.0,20.0,64.0,4.0,2950.0,143.0,2017,788,4.469923036580066,5.6993392849588265
762,Huawei,Android,12.73,yes,no,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,4.088326489896538,5.796878082893955
763,Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2680.0,144.0,2015,870,4.725616339063959,5.4394696463039205
764,Huawei,Android,12.75,yes,no,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,4.1947930335189065,5.132380839003405
765,Huawei,Android,12.75,yes,no,13.0,8.0,16.0,4.0,4000.0,147.0,2016,593,4.179604406172924,5.345105528046796
766,Huawei,Android,12.75,yes,no,12.0,8.0,32.0,4.0,3000.0,144.0,2016,551,4.427477897577799,5.82994511794329
767,Huawei,Android,12.75,yes,no,12.0,8.0,64.0,4.0,3000.0,146.0,2017,745,4.401338945706255,5.4466511610537305
768,Huawei,Android,12.83,no,no,5.0,0.3,16.0,4.0,2300.0,180.0,2014,553,4.184794465144173,5.602081919829862
769,Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,4.120499519698952,5.80558667411125
770,Huawei,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,165.0,2014,1030,4.802380355275797,5.568764262978113
771,Huawei,Android,12.83,yes,no,12.0,8.0,16.0,4.0,4000.0,165.0,2017,570,4.383275854074314,5.074423533843123
772,Huawei,Android,12.83,yes,no,13.0,8.0,32.0,4.0,2200.0,156.0,2015,794,4.5800574851730165,5.860672256857958
773,Huawei,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,167.0,2015,975,4.588125751378833,5.30305612089521
774,Huawei,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3340.0,160.0,2016,707,4.859889920737045,5.861669024565474
775,Huawei,Android,12.83,yes,no,12.0,8.0,32.0,4.0,4000.0,165.0,2017,821,4.643621372362344,5.1958415749588
776,Huawei,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3340.0,160.0,2016,686,4.986205980173081,5.63913728116267
777,Huawei,Android,12.83,yes,no,8.0,20.0,64.0,4.0,3340.0,169.0,2017,778,5.05209708390385,5.862607924982978
778,Huawei,Android,12.83,yes,no,12.0,8.0,64.0,4.0,3400.0,162.0,2016,750,4.285102653392156,6.067151628954316
779,Huawei,Android,12.83,yes,no,8.0,8.0,128.0,4.0,3750.0,165.0,2017,691,4.406597288608086,6.107802094104383
780,Huawei,Android,12.83,yes,no,12.5,8.0,128.0,4.0,4000.0,169.0,2016,1029,4.638314784580394,5.988560333960592
781,Huawei,Android,12.83,yes,no,12.5,8.0,256.0,4.0,4000.0,169.0,2016,848,5.790082487575285,6.826024480618251
782,Huawei,Android,12.88,yes,no,13.0,5.0,16.0,4.0,3000.0,150.0,2018,505,4.091005660956586,5.021838964603581
783,Huawei,Android,12.88,yes,no,13.0,8.0,32.0,4.0,3000.0,150.0,2018,530,4.416669578117421,4.951804895032408
784,Huawei,Android,12.88,yes,no,12.3,8.0,32.0,4.0,3450.0,178.0,2015,1037,4.527640983478854,5.70171366948709
785,Huawei,Android,12.9,yes,no,13.0,24.0,64.0,4.0,3400.0,165.0,2018,371,4.6946451924156944,6.087637990556639
786,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,3340.0,164.0,2017,816,4.494797128506721,5.302309387817574
787,Huawei,Android,12.93,yes,no,8.0,8.0,64.0,4.0,4000.0,186.0,2017,762,4.260847212822164,6.086729271333764
788,Huawei,Android,12.93,yes,no,12.5,8.0,64.0,4.0,4000.0,190.0,2016,1082,4.67702562308852,5.990063566192354
789,Huawei,Android,13.84,yes,no,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,4.001498011855749,4.608265390895394
790,Huawei,Android,13.84,yes,no,13.0,5.0,16.0,4.0,3020.0,142.0,2018,453,4.037950562025936,4.598044861045503
791,Huawei,Android,14.35,yes,no,8.0,8.0,64.0,4.0,3000.0,143.0,2017,862,4.480400299032142,5.1362689145936375
792,Huawei,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3020.0,146.0,2019,382,3.9970991777832654,4.2937417198063095
793,Huawei,Android,14.5,yes,no,13.0,5.0,16.0,2.0,3020.0,146.0,2019,308,4.240607069200353,4.2937417198063095
794,Huawei,Android,14.83,yes,no,13.0,16.0,32.0,4.0,3000.0,145.0,2018,457,4.626246511590008,5.387655201900231
795,Huawei,Android,15.06,yes,no,13.0,8.0,64.0,4.0,4000.0,170.0,2018,706,4.773984259423544,5.390759801937596
796,Huawei,Android,15.21,yes,no,13.0,8.0,16.0,4.0,3000.0,155.0,2018,653,4.508769411701737,5.013497859709733
797,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,624,4.282620578207235,5.0072963928307415
798,Huawei,Android,15.21,yes,no,13.0,8.0,32.0,4.0,3000.0,155.0,2018,617,4.515573652176335,5.129010746831577
799,Huawei,Android,15.24,yes,no,13.0,5.0,16.0,4.0,4100.0,185.0,2014,878,4.364371699435161,5.829886351451927
800,Huawei,Android,15.24,yes,no,8.0,2.0,32.0,4.0,3500.0,173.0,2014,814,4.398023007758481,5.299516647123519
801,Huawei,Android,15.24,yes,no,16.0,8.0,32.0,4.0,4000.0,185.0,2015,540,4.878322206655547,5.706744749451314
802,Huawei,Android,15.24,yes,no,13.0,5.0,64.0,4.0,4100.0,185.0,2014,708,5.090308702818097,6.2128265123397615
803,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,3340.0,169.0,2017,568,4.858416081118745,5.706844448692021
804,Huawei,Android,15.24,yes,no,8.0,8.0,128.0,4.0,4000.0,178.0,2017,839,5.139966210392662,5.993761906156665
805,Huawei,Android,15.24,yes,no,8.0,8.0,256.0,4.0,4000.0,178.0,2017,624,4.673296015035692,7.089768454898263
806,Huawei,Android,15.24,yes,no,13.0,24.0,256.0,4.0,4000.0,183.0,2018,658,5.52301970232624,7.1703041417949205
807,Huawei,Android,15.27,no,no,8.0,1.0,32.0,4.0,4050.0,198.0,2013,949,4.591476858856089,5.444709454763107
808,Huawei,Android,15.27,yes,no,13.0,5.0,16.0,4.0,4050.0,202.0,2014,722,4.86267651592981,5.803326104992462
809,Huawei,Android,15.27,yes,no,13.0,32.0,64.0,4.0,3650.0,165.0,2019,359,5.022959043785088,6.523312642093231
810,Huawei,Android,15.27,yes,no,13.0,24.0,64.0,4.0,4000.0,180.0,2018,700,4.7018430732483525,6.4256790685021326
811,Huawei,Android,15.27,yes,yes,10.5,32.0,128.0,6.0,3800.0,175.0,2020,151,5.411779971458838,6.108447262593597
812,Huawei,Android,15.27,yes,yes,10.5,32.0,128.0,6.0,3800.0,175.0,2020,295,5.077047059615508,6.108447262593597
813,Huawei,Android,15.32,yes,no,13.0,8.0,64.0,4.0,3750.0,172.0,2018,575,4.721440967653478,5.702681869212168
814,Huawei,Android,15.32,yes,no,13.0,16.0,64.0,6.0,4000.0,163.0,2019,488,4.537426533901572,5.306731865149055
815,Huawei,Android,15.32,yes,no,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,4.949043538089615,5.294660689044493
816,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3340.0,169.0,2018,496,4.815106909815019,5.389802056670215
817,Huawei,Android,15.32,yes,no,13.0,8.0,128.0,4.0,3750.0,166.0,2018,399,4.944353031302275,5.988535260935405
818,Huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,354,4.577901758833898,5.5580242571692935
819,Huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,306,4.872828106608945,5.478970866241294
820,Huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,134,5.058980915026537,5.568535325248176
821,Huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,127,4.980931814722814,5.483094239917056
822,Huawei,Android,15.34,yes,no,13.0,16.0,64.0,4.0,4000.0,178.0,2019,445,5.043683148142456,5.637785112149048
823,Huawei,Android,15.34,yes,no,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,4.837313121099101,5.635146682266063
824,Huawei,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3750.0,172.0,2018,365,5.296666003798806,6.173931926602623
825,Huawei,Android,15.34,yes,no,13.0,24.0,128.0,6.0,4000.0,178.0,2019,202,5.05885386636673,5.562948290969064
826,Huawei,Android,15.34,yes,no,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,5.180209278067708,5.558987889752967
827,Huawei,Android,15.34,yes,no,10.5,16.0,128.0,6.0,4200.0,183.0,2020,325,4.92442359727719,5.165357239291806
828,Huawei,Android,15.34,yes,no,10.5,16.0,128.0,6.0,4200.0,183.0,2020,212,4.690154509893088,5.165357239291806
829,Huawei,Android,15.34,yes,no,13.0,16.0,128.0,8.0,4200.0,183.0,2019,223,4.931375613110624,5.634110801406882
830,Huawei,Android,15.34,yes,no,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,4.995318589984363,5.635789103502333
831,Huawei,Android,15.37,yes,no,13.0,8.0,128.0,4.0,4000.0,173.0,2018,654,4.536355869987732,5.39367299986479
832,Huawei,Android,15.37,yes,yes,10.5,16.0,64.0,6.0,4000.0,182.0,2020,299,4.820442842921731,5.396033740054106
833,Huawei,Android,15.37,yes,yes,10.5,16.0,64.0,6.0,4000.0,182.0,2020,328,4.971686543957681,5.388889064732424
834,Huawei,Android,15.37,yes,yes,10.5,16.0,128.0,6.0,4000.0,192.0,2020,91,4.905496975972951,5.520380334242002
835,Huawei,Android,15.37,yes,yes,10.5,16.0,128.0,6.0,4000.0,192.0,2020,204,4.865455367582921,5.522939823741646
836,Huawei,Android,15.37,yes,yes,10.5,16.0,128.0,8.0,4000.0,189.0,2020,205,4.709440107163888,5.765661211702066
837,Huawei,Android,15.37,yes,yes,10.5,16.0,128.0,8.0,4000.0,189.0,2020,102,4.916690847919714,5.766412926586964
838,Huawei,Android,15.44,yes,no,13.0,5.0,64.0,4.0,4360.0,228.0,2015,805,5.097791105099236,5.990063566192354
839,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,3.0,3020.0,150.0,2020,297,4.376637137389444,4.519503359231
840,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,3.0,3020.0,150.0,2020,326,4.255470855785784,4.519503359231
841,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,476,4.43923365844346,4.792976673012616
842,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,4.212127597878484,4.7825629495452935
843,Huawei,Android,15.47,yes,no,13.0,8.0,32.0,4.0,3020.0,150.0,2019,295,4.246636372564359,5.01190115921749
844,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,473,5.095956354416355,5.671775678521114
845,Huawei,Android,15.62,yes,no,13.0,32.0,128.0,4.0,3340.0,159.0,2019,210,4.882650395955276,5.596642599098297
846,Huawei,Android,15.62,yes,no,10.5,32.0,256.0,6.0,3340.0,152.9,2020,285,5.121162439705441,5.263363537284508
847,Huawei,Android,15.62,yes,no,10.5,32.0,256.0,6.0,3340.0,152.9,2020,237,5.062468442736273,5.263363537284508
848,Huawei,Android,15.77,yes,no,13.0,16.0,32.0,4.0,3400.0,160.0,2018,541,4.92180408038964,5.525452939131784
849,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2018,387,4.855306142365902,5.865986354531055
850,Huawei,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,160.0,2019,381,4.46900676117522,5.291745821164998
851,Huawei,Android,15.9,yes,no,13.0,8.0,32.0,4.0,4000.0,168.0,2019,399,4.439587745198413,5.016352254425485
852,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,456,4.687026632457924,5.2999160879117335
853,Huawei,Android,15.9,yes,no,13.0,16.0,32.0,4.0,4000.0,168.0,2019,442,4.713396591058963,5.190565104053807
854,Huawei,Android,15.9,yes,no,13.0,32.0,64.0,6.0,4000.0,178.0,2019,206,4.996536369716754,5.294560317670324
855,Huawei,Android,15.9,yes,no,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,5.037147388636367,5.299716387461744
856,Huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,174.0,2019,489,4.97480084108704,5.313944622433736
857,Huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,174.0,2019,211,4.91976192374673,5.313944622433736
858,Huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,4000.0,178.0,2019,244,5.143474780742367,5.670294630495212
859,Huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,5.214772700837692,5.666841826843919
860,Huawei,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,516,4.705286977322864,5.010968571886377
861,Huawei,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,4.403054001865957,5.016219672390156
862,Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,161,4.6443908991413725,5.068149200296863
863,Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,93,4.322143925072504,4.953429820325477
864,Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,4.365643155423357,5.080161356744866
865,Huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,4.651003602331263,4.942570563182127
866,Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,333,5.428204627382459,5.96524890028957
867,Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,284,5.37856005422424,5.88552052791174
868,Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,5.37291450475482,5.969730054961976
869,Huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,5.366396487358631,5.883935014165316
870,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,187.0,2018,365,6.109092015108789,7.377940141804076
871,Huawei,Android,16.23,yes,no,13.0,24.0,256.0,4.0,4200.0,189.0,2018,702,5.496676301039615,6.7798423588538
872,Huawei,Android,16.43,yes,no,13.0,32.0,128.0,4.0,4200.0,192.0,2019,515,5.426578646492048,6.780864644773947
873,Huawei,Android,16.59,yes,no,13.0,24.0,128.0,4.0,4000.0,188.0,2018,448,4.90141548910036,6.461671280726628
874,Huawei,Android,16.59,yes,no,13.0,16.0,128.0,8.0,4500.0,198.0,2019,350,5.5984960303291,6.821271035760359
875,Huawei,Android,16.59,yes,no,13.0,16.0,128.0,8.0,4500.0,198.0,2019,360,5.0369526024136295,6.821271035760359
876,Huawei,Android,16.59,yes,yes,10.5,32.0,128.0,8.0,4000.0,180.0,2020,100,5.3844033154611655,5.956433046936053
877,Huawei,Android,16.59,yes,yes,10.5,32.0,128.0,8.0,4000.0,180.0,2020,256,5.197446756163062,5.956433046936053
878,Huawei,Android,16.59,yes,yes,13.0,16.0,128.0,8.0,4500.0,198.0,2019,306,4.981412435419353,6.600196976525564
879,Huawei,Android,16.59,yes,yes,13.0,16.0,128.0,8.0,4500.0,198.0,2019,283,5.327536305217257,6.600196976525564
880,Huawei,Android,16.59,yes,yes,13.0,16.0,512.0,12.0,4500.0,198.0,2019,289,5.674182004879911,7.438006988573229
881,Huawei,Android,16.59,yes,yes,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,5.995954452380834,7.4392890023334575
882,Huawei,Android,16.69,yes,no,13.0,16.0,128.0,8.0,4100.0,197.0,2019,369,4.812915795122205,5.723552421679824
883,Huawei,Android,16.69,yes,no,13.0,16.0,128.0,8.0,4100.0,197.0,2019,257,4.965149663935124,5.723552421679824
884,Huawei,Android,16.69,yes,yes,10.5,16.0,128.0,8.0,4000.0,178.0,2020,221,4.856473503096157,6.152456060699765
885,Huawei,Android,16.69,yes,yes,10.5,16.0,128.0,8.0,4000.0,178.0,2020,203,4.821732125936747,6.152456060699765
886,Huawei,Android,16.71,yes,yes,10.5,16.0,128.0,8.0,4200.0,209.0,2020,219,5.452410901885437,6.594399779765647
887,Huawei,Android,16.71,yes,yes,10.5,16.0,128.0,8.0,4200.0,209.0,2020,162,5.482844821891153,6.594399779765647
888,Huawei,Android,16.71,yes,yes,10.5,16.0,256.0,8.0,4200.0,226.0,2020,120,6.153455837428686,7.244220372720696
889,Huawei,Android,16.71,yes,yes,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,5.493801909868272,7.243134060856689
890,Huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,375,4.607467545036775,5.638105527980331
891,Huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,4.861671140956298,5.638069931290819
892,Huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,397,4.584661309356551,4.901266757040891
893,Huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,263,4.76575725063604,4.901266757040891
894,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,4.0,4000.0,163.5,2019,376,4.83929324134531,5.25028191750948
895,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,4.894401058429723,5.242434609300363
896,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,460,5.06543908613693,5.6724293969981785
897,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,5.071354029130961,5.674010316322531
898,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,365,4.944210550715014,5.2358034611587945
899,Huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,338,5.019661105303568,5.2358034611587945
900,Huawei,Android,16.81,yes,no,13.0,16.0,128.0,6.0,4200.0,196.0,2019,195,5.014826498714724,6.313729189289999
901,Huawei,Android,16.81,yes,no,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,5.345344071975791,6.311516999590213
902,Huawei,Android,16.81,yes,yes,13.0,16.0,128.0,6.0,4200.0,196.0,2019,477,5.380450196086559,6.47726462786842
903,Huawei,Android,16.81,yes,yes,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,5.530103463243588,6.4781409106409695
904,Huawei,Android,17.78,no,no,3.15,0.3,8.0,1.0,4100.0,350.0,2013,819,3.9822950584134778,5.01655109452556
905,Huawei,Android,17.78,no,no,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,4.335197047317084,5.012034315009963
906,Huawei,Android,17.78,no,no,2.0,2.0,16.0,4.0,3340.0,250.0,2017,809,4.2112383136936,4.610257225036649
907,Huawei,Android,17.78,no,no,5.0,2.0,16.0,4.0,4100.0,278.0,2016,669,4.384024637336554,4.602165676967792
908,Huawei,Android,17.78,no,no,3.15,0.3,16.0,4.0,4100.0,350.0,2014,550,4.435211888177536,5.075173815233827
909,Huawei,Android,17.78,no,no,2.0,2.0,32.0,4.0,4100.0,278.0,2015,1016,4.328230210068212,4.61015772749913
910,Huawei,Android,17.78,no,no,3.15,0.3,32.0,4.0,4100.0,335.0,2013,1015,4.362461479179042,5.204226443148441
911,Huawei,Android,17.78,yes,no,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,4.09750622555968,5.01190115921749
912,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,4360.0,250.0,2016,702,4.66617120754549,5.299566585948469
913,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2014,682,5.058281947563609,5.858475864332681
914,Huawei,Android,17.78,yes,no,13.0,5.0,16.0,4.0,5000.0,239.0,2015,700,4.586293130218402,5.915527981018042
915,Huawei,Android,17.78,yes,no,13.0,5.0,32.0,4.0,4360.0,250.0,2016,1044,4.7676291136857945,5.437078808589612
916,Huawei,Android,17.83,yes,no,13.0,24.0,128.0,4.0,5000.0,232.0,2018,441,4.885525483053412,6.685561276703515
917,Huawei,Android,17.83,yes,yes,13.0,24.0,256.0,8.0,4200.0,233.0,2019,279,5.156984190431393,6.191851111299576
918,Huawei,Android,17.83,yes,yes,13.0,24.0,256.0,8.0,4200.0,233.0,2019,351,5.299366815683608,6.191851111299576
919,Huawei,Android,18.08,yes,no,13.0,8.0,128.0,4.0,5000.0,210.0,2018,689,5.003409249004516,5.638354669333745
920,Huawei,Android,20.32,no,no,5.0,0.3,32.0,4.0,4800.0,360.0,2014,652,4.548705649006965,5.000315561689401
921,Huawei,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5100.0,310.0,2020,231,4.170533700579648,4.598246270915268
922,Huawei,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5100.0,310.0,2020,240,4.2181832991257,4.609460967405248
923,Huawei,Android,20.32,yes,no,8.0,8.0,16.0,4.0,4800.0,310.0,2017,773,4.853903508301298,5.598644156532896
924,Huawei,Android,20.32,yes,no,8.0,2.0,16.0,4.0,4800.0,330.0,2015,1005,4.835408509778168,5.525213866731554
925,Huawei,Android,20.32,yes,no,5.0,1.0,32.0,4.0,4800.0,329.0,2014,591,4.564452352709533,5.704249032467843
926,Huawei,Android,20.32,yes,no,5.0,2.0,32.0,4.0,4800.0,350.0,2017,690,4.531738907902208,5.071667675904539
927,Huawei,Android,20.32,yes,no,13.0,8.0,64.0,4.0,5100.0,310.0,2019,516,4.747884288187267,5.083823796047731
928,Huawei,Android,20.32,yes,no,13.0,16.0,512.0,4.0,4500.0,295.0,2019,434,5.887797041943218,7.741042591264199
929,Huawei,Android,20.32,yes,yes,10.5,16.0,512.0,8.0,4500.0,300.0,2020,248,6.5004484759946015,7.847840659422009
